rounded_longitude,rounded_latitude,collision_date,num_collisions
-74.1,40.6,2014-01-17,20
-74.1,40.6,2019-12-11,8
-74.1,40.6,2014-11-09,9
-74.1,40.6,2016-03-16,7
-74.1,40.6,2024-03-23,6
-74.1,40.6,2020-11-11,8
-74.1,40.6,2020-03-02,7
-74.1,40.6,2020-02-21,13
-74.1,40.6,2013-06-24,26
-74.1,40.6,2019-12-30,11
-74.1,40.6,2016-03-24,7
-74.1,40.6,2015-09-15,14
-74.1,40.6,2019-09-19,10
-74.1,40.6,2014-11-12,16
-74.1,40.6,2019-03-16,13
-74.1,40.6,2013-06-02,12
-74.1,40.6,2018-03-17,13
-74.1,40.6,2019-11-16,11
-74.1,40.6,2020-08-06,5
-74.1,40.6,2023-05-10,8
-74.1,40.6,2013-02-24,13
-74.1,40.6,2013-11-28,10
-74.1,40.6,2013-03-24,15
-74.1,40.6,2013-09-09,14
-74.1,40.6,2022-09-11,7
-74.1,40.6,2014-01-22,17
-74.1,40.6,2020-11-20,6
-74.1,40.6,2013-09-30,15
-74.1,40.6,2022-03-18,9
-74.1,40.6,2024-07-20,6
-74.1,40.6,2014-09-12,17
-74.1,40.6,2012-07-17,21
-74.1,40.6,2022-06-18,8
-74.1,40.6,2015-11-12,14
-74.1,40.6,2013-07-27,12
-74.1,40.6,2013-01-29,16
-74.1,40.6,2015-12-23,19
-74.1,40.6,2024-02-09,5
-74.1,40.6,2018-02-26,20
-74.1,40.6,2021-05-29,12
-74.1,40.6,2018-01-03,26
-74.1,40.6,2013-07-02,18
-74.1,40.6,2014-09-02,17
-74.1,40.6,2015-03-13,10
-74.1,40.6,2016-05-14,21
-74.1,40.6,2019-04-10,6
-74.1,40.6,2021-02-03,7
-74.1,40.6,2017-01-21,11
-74.1,40.6,2016-03-02,17
-74.1,40.6,2012-10-27,14
-74.1,40.6,2014-12-15,11
-74.1,40.6,2019-07-21,9
-74.1,40.6,2019-10-14,11
-74.1,40.6,2018-01-05,23
-74.1,40.6,2015-02-19,12
-74.1,40.6,2020-01-03,7
-74.1,40.6,2018-06-03,12
-74.1,40.6,2023-06-07,4
-74.1,40.6,2023-12-22,10
-74.1,40.6,2022-08-09,10
-74.1,40.6,2020-12-27,7
-74.1,40.6,2023-08-20,5
-74.1,40.6,2018-04-08,15
-74.1,40.6,2013-03-15,20
-74.1,40.6,2013-03-26,21
-74.1,40.6,2015-08-27,18
-74.1,40.6,2016-12-31,18
-74.1,40.6,2020-07-03,12
-74.1,40.6,2018-12-24,10
-74.1,40.6,2015-01-19,8
-74.1,40.6,2022-03-02,7
-74.1,40.6,2018-02-18,11
-74.1,40.6,2012-11-09,36
-74.1,40.6,2020-06-17,6
-74.1,40.6,2018-06-08,22
-74.1,40.6,2014-01-28,16
-74.1,40.6,2018-03-13,17
-74.1,40.6,2016-10-20,18
-74.1,40.6,2024-04-13,7
-74.1,40.6,2019-07-18,14
-74.1,40.6,2019-07-27,5
-74.1,40.6,2012-07-16,18
-74.1,40.6,2022-04-22,7
-74.1,40.6,2020-01-11,8
-74.1,40.6,2021-07-06,4
-74.1,40.6,2014-05-26,11
-74.1,40.6,2024-02-20,9
-74.1,40.6,2021-10-10,9
-74.1,40.6,2018-07-26,17
-74.1,40.6,2017-11-24,24
-74.1,40.6,2013-03-10,13
-74.1,40.6,2020-02-25,9
-74.1,40.6,2024-04-15,11
-74.1,40.6,2023-04-07,7
-74.1,40.6,2022-08-08,10
-74.1,40.6,2020-09-12,9
-74.1,40.6,2016-01-09,18
-74.1,40.6,2024-08-30,11
-74.1,40.6,2015-10-27,7
-74.1,40.6,2014-12-11,5
-74.1,40.6,2022-10-26,8
-74.1,40.6,2019-07-25,7
-74.1,40.6,2020-01-21,7
-74.1,40.6,2016-05-19,14
-74.1,40.6,2020-05-23,6
-74.1,40.6,2017-05-19,28
-74.1,40.6,2020-03-16,4
-74.1,40.6,2018-08-11,11
-74.1,40.6,2024-02-01,14
-74.1,40.6,2019-06-01,12
-74.1,40.6,2021-03-22,3
-74.1,40.6,2022-12-28,5
-74.1,40.6,2017-01-01,12
-74.1,40.6,2022-11-21,8
-74.1,40.6,2024-03-28,10
-74.1,40.6,2020-04-27,4
-74.1,40.6,2019-05-27,11
-74.1,40.6,2023-12-12,13
-74.1,40.6,2013-06-14,17
-74.1,40.6,2018-02-25,8
-74.1,40.6,2013-07-31,11
-74.1,40.6,2020-08-22,9
-74.1,40.6,2022-09-04,8
-74.1,40.6,2017-09-27,32
-74.1,40.6,2015-09-07,7
-74.1,40.6,2023-03-26,8
-74.1,40.6,2015-08-28,18
-74.1,40.6,2015-04-08,5
-74.1,40.6,2018-08-29,15
-74.1,40.6,2020-08-07,11
-74.1,40.6,2021-05-16,6
-74.1,40.6,2015-08-24,11
-74.1,40.6,2020-08-17,9
-74.1,40.6,2017-07-14,18
-74.1,40.6,2024-08-19,6
-74.1,40.6,2024-05-30,12
-74.1,40.6,2021-07-15,10
-74.1,40.6,2024-03-29,8
-74.1,40.6,2016-12-26,19
-74.1,40.6,2023-07-27,6
-74.1,40.6,2016-09-28,16
-74.1,40.6,2016-03-14,8
-74.1,40.6,2015-07-08,17
-74.1,40.6,2019-06-05,11
-74.1,40.6,2020-02-24,5
-74.1,40.6,2016-03-15,7
-74.1,40.6,2022-02-10,5
-74.1,40.6,2019-03-22,10
-74.1,40.6,2024-10-03,6
-74.1,40.6,2022-01-10,6
-74.1,40.6,2020-04-25,5
-74.1,40.6,2016-11-20,10
-74.1,40.6,2020-09-24,7
-74.1,40.6,2020-01-23,16
-74.1,40.6,2018-05-27,10
-74.1,40.6,2023-02-17,10
-74.1,40.6,2020-08-20,13
-74.1,40.6,2022-08-24,8
-74.1,40.6,2022-02-07,8
-74.1,40.6,2023-07-07,9
-74.1,40.6,2020-12-14,11
-74.1,40.6,2019-09-28,8
-74.1,40.6,2017-11-12,20
-74.1,40.6,2017-06-05,23
-74.1,40.6,2022-05-18,7
-74.1,40.6,2019-01-30,9
-74.1,40.6,2016-07-06,16
-74.1,40.6,2024-09-03,10
-74.1,40.6,2023-09-28,9
-74.1,40.6,2017-01-23,14
-74.1,40.6,2024-10-23,12
-74.1,40.6,2012-10-25,15
-74.1,40.6,2019-01-06,10
-74.1,40.6,2020-07-16,7
-74.1,40.6,2015-10-30,17
-74.1,40.6,2014-12-29,7
-74.1,40.6,2020-04-29,3
-74.1,40.6,2019-02-24,11
-74.1,40.6,2023-03-23,6
-74.1,40.6,2021-04-21,5
-74.1,40.6,2024-06-06,9
-74.1,40.6,2015-10-03,10
-74.1,40.6,2014-11-28,11
-74.1,40.6,2024-08-21,9
-74.1,40.6,2014-02-21,10
-74.1,40.6,2017-05-20,16
-74.1,40.6,2020-06-27,5
-74.1,40.6,2021-06-01,9
-74.1,40.6,2018-09-13,21
-74.1,40.6,2019-04-09,5
-74.1,40.6,2019-05-17,7
-74.1,40.6,2013-01-04,18
-74.1,40.6,2020-11-25,11
-74.1,40.6,2019-04-03,9
-74.1,40.6,2022-08-28,9
-74.1,40.6,2020-01-16,8
-74.1,40.6,2012-07-27,19
-74.1,40.6,2022-07-25,11
-74.1,40.6,2024-01-08,12
-74.1,40.6,2014-03-02,10
-74.1,40.6,2022-11-02,10
-74.1,40.6,2014-06-03,13
-74.1,40.6,2013-04-19,14
-74.1,40.6,2022-08-19,11
-74.1,40.6,2017-04-20,18
-74.1,40.6,2021-06-26,3
-74.1,40.6,2013-08-11,13
-74.1,40.6,2020-03-19,4
-74.1,40.6,2019-09-15,8
-74.1,40.6,2017-08-22,18
-74.1,40.6,2015-02-10,13
-74.1,40.6,2014-08-23,8
-74.1,40.6,2013-05-27,16
-74.1,40.6,2014-07-29,14
-74.1,40.6,2013-11-18,14
-74.1,40.6,2020-01-24,9
-74.1,40.6,2019-08-08,12
-74.1,40.6,2019-04-25,9
-74.1,40.6,2018-08-12,12
-74.1,40.6,2021-12-23,12
-74.1,40.6,2017-06-03,27
-74.1,40.6,2024-10-25,17
-74.1,40.6,2019-01-12,17
-74.1,40.6,2023-03-19,6
-74.1,40.6,2014-09-20,16
-74.1,40.6,2021-09-25,7
-74.1,40.6,2013-04-07,10
-74.1,40.6,2021-05-10,7
-74.1,40.6,2020-02-29,5
-74.1,40.6,2019-03-28,9
-74.1,40.6,2022-12-24,11
-74.1,40.6,2021-09-05,4
-74.1,40.6,2017-04-22,13
-74.1,40.6,2017-03-26,11
-74.1,40.6,2015-07-27,13
-74.1,40.6,2022-09-10,10
-74.1,40.6,2013-01-19,12
-74.1,40.6,2019-02-01,20
-74.1,40.6,2024-02-10,4
-74.1,40.6,2014-10-05,8
-74.1,40.6,2019-12-18,9
-74.1,40.6,2022-10-23,9
-74.1,40.6,2018-02-09,17
-74.1,40.6,2017-07-30,16
-74.1,40.6,2021-05-17,11
-74.1,40.6,2021-02-02,14
-74.1,40.6,2022-12-09,6
-74.1,40.6,2024-05-26,6
-74.1,40.6,2018-10-18,20
-74.1,40.6,2014-11-24,14
-74.1,40.6,2016-06-14,20
-74.1,40.6,2024-08-07,5
-74.1,40.6,2021-08-10,9
-74.1,40.6,2013-10-17,13
-74.1,40.6,2016-02-18,12
-74.1,40.6,2014-02-20,20
-74.1,40.6,2014-04-18,14
-74.1,40.6,2023-06-21,9
-74.1,40.6,2024-12-01,5
-74.1,40.6,2015-08-25,9
-74.1,40.6,2015-01-15,9
-74.1,40.6,2016-05-03,8
-74.1,40.6,2023-07-04,9
-74.1,40.6,2016-12-11,13
-74.1,40.6,2023-01-27,7
-74.1,40.6,2024-08-22,7
-74.1,40.6,2024-10-10,5
-74.1,40.6,2014-07-17,18
-74.1,40.6,2018-04-02,17
-74.1,40.6,2024-05-29,9
-74.1,40.6,2018-03-03,17
-74.1,40.6,2014-05-07,14
-74.1,40.6,2014-05-21,16
-74.1,40.6,2017-09-17,11
-74.1,40.6,2024-10-16,10
-74.1,40.6,2024-03-26,10
-74.1,40.6,2019-11-08,14
-74.1,40.6,2019-01-26,8
-74.1,40.6,2020-04-15,2
-74.1,40.6,2014-01-11,9
-74.1,40.6,2014-07-27,12
-74.1,40.6,2013-12-03,15
-74.1,40.6,2014-08-05,14
-74.1,40.6,2013-11-21,11
-74.1,40.6,2015-01-04,6
-74.1,40.6,2023-07-09,7
-74.1,40.6,2015-09-18,19
-74.1,40.6,2015-08-08,11
-74.1,40.6,2023-08-17,5
-74.1,40.6,2023-11-21,13
-74.1,40.6,2013-02-10,14
-74.1,40.6,2020-06-24,8
-74.1,40.6,2015-07-07,13
-74.1,40.6,2014-02-24,11
-74.1,40.6,2018-11-29,17
-74.1,40.6,2023-06-19,8
-74.1,40.6,2014-08-02,12
-74.1,40.6,2021-02-08,4
-74.1,40.6,2016-03-12,14
-74.1,40.6,2020-03-12,8
-74.1,40.6,2019-05-02,10
-74.1,40.6,2020-08-28,9
-74.1,40.6,2015-05-04,15
-74.1,40.6,2024-01-19,7
-74.1,40.6,2013-11-14,10
-74.1,40.6,2020-10-26,10
-74.1,40.6,2024-08-17,12
-74.1,40.6,2024-09-16,7
-74.1,40.6,2014-06-09,10
-74.1,40.6,2013-01-17,16
-74.1,40.6,2023-08-10,10
-74.1,40.6,2022-09-17,6
-74.1,40.6,2015-08-10,10
-74.1,40.6,2020-09-01,10
-74.1,40.6,2014-03-30,7
-74.1,40.6,2015-01-13,20
-74.1,40.6,2023-01-30,7
-74.1,40.6,2015-06-03,9
-74.1,40.6,2018-04-29,11
-74.1,40.6,2024-10-19,7
-74.1,40.6,2024-09-12,5
-74.1,40.6,2013-10-30,9
-74.1,40.6,2019-03-03,18
-74.1,40.6,2023-04-20,10
-74.1,40.6,2015-07-22,12
-74.1,40.6,2020-03-09,7
-74.1,40.6,2018-05-20,13
-74.1,40.6,2021-12-28,2
-74.1,40.6,2024-04-17,12
-74.1,40.6,2018-02-12,15
-74.1,40.6,2023-10-11,10
-74.1,40.6,2021-08-09,16
-74.1,40.6,2021-12-14,12
-74.1,40.6,2013-03-31,6
-74.1,40.6,2021-03-31,7
-74.1,40.6,2014-01-05,13
-74.1,40.6,2016-03-28,11
-74.1,40.6,2024-04-09,6
-74.1,40.6,2017-05-30,21
-74.1,40.6,2017-07-17,20
-74.1,40.6,2014-03-23,10
-74.1,40.6,2023-07-15,9
-74.1,40.6,2014-03-17,13
-74.1,40.6,2022-11-05,8
-74.1,40.6,2013-10-09,12
-74.1,40.6,2019-03-04,23
-74.1,40.6,2017-03-02,20
-74.1,40.6,2023-06-14,12
-74.1,40.6,2024-03-05,5
-74.1,40.6,2016-10-18,16
-74.1,40.6,2023-08-03,8
-74.1,40.6,2023-02-02,8
-74.1,40.6,2020-08-03,8
-74.1,40.6,2016-04-30,3
-74.1,40.6,2018-03-11,16
-74.1,40.6,2023-04-23,4
-74.1,40.6,2021-04-27,11
-74.1,40.6,2023-01-08,5
-74.1,40.6,2023-02-24,12
-74.1,40.6,2019-10-19,10
-74.1,40.6,2021-12-15,4
-74.1,40.6,2023-04-13,7
-74.1,40.6,2021-04-07,8
-74.1,40.6,2021-05-04,9
-74.1,40.6,2018-12-25,8
-74.1,40.6,2019-10-31,8
-74.1,40.6,2014-11-29,7
-74.1,40.6,2013-11-10,11
-74.1,40.6,2015-01-27,3
-74.1,40.6,2016-07-22,26
-74.1,40.6,2013-10-27,13
-74.1,40.6,2014-01-24,28
-74.1,40.6,2023-03-14,9
-74.1,40.6,2023-04-09,5
-74.1,40.6,2015-03-09,9
-74.1,40.6,2021-10-13,11
-74.1,40.6,2022-05-19,9
-74.1,40.6,2021-04-09,12
-74.1,40.6,2017-04-29,19
-74.1,40.6,2024-01-04,8
-74.1,40.6,2017-02-26,12
-74.1,40.6,2012-09-15,15
-74.1,40.6,2022-02-03,3
-74.1,40.6,2023-04-22,2
-74.1,40.6,2013-11-30,13
-74.1,40.6,2015-06-01,16
-74.1,40.6,2021-02-01,4
-74.1,40.6,2023-06-12,6
-74.1,40.6,2015-03-23,9
-74.1,40.6,2023-02-25,9
-74.1,40.6,2012-10-21,10
-74.1,40.6,2019-11-12,12
-74.1,40.6,2016-10-08,20
-74.1,40.6,2014-09-19,11
-74.1,40.6,2021-11-08,6
-74.1,40.6,2022-10-08,6
-74.1,40.6,2013-03-11,14
-74.1,40.6,2014-09-10,17
-74.1,40.6,2013-12-28,11
-74.1,40.6,2021-11-03,5
-74.1,40.6,2015-02-27,10
-74.1,40.6,2020-12-31,7
-74.1,40.6,2023-05-22,6
-74.1,40.6,2019-07-31,5
-74.1,40.6,2021-01-16,10
-74.1,40.6,2014-12-10,12
-74.1,40.6,2024-07-13,7
-74.1,40.6,2021-10-04,8
-74.1,40.6,2019-08-04,9
-74.1,40.6,2012-09-11,13
-74.1,40.6,2023-06-24,9
-74.1,40.6,2022-08-12,8
-74.1,40.6,2015-03-24,17
-74.1,40.6,2015-04-25,9
-74.1,40.6,2018-03-12,23
-74.1,40.6,2022-10-24,8
-74.1,40.6,2022-05-04,5
-74.1,40.6,2012-07-04,15
-74.1,40.6,2013-06-16,14
-74.1,40.6,2024-06-11,6
-74.1,40.6,2014-10-24,16
-74.1,40.6,2019-11-20,10
-74.1,40.6,2012-07-13,14
-74.1,40.6,2014-05-20,11
-74.1,40.6,2023-12-29,7
-74.1,40.6,2019-11-25,12
-74.1,40.6,2016-04-12,9
-74.1,40.6,2018-01-29,14
-74.1,40.6,2013-08-26,10
-74.1,40.6,2021-04-19,7
-74.1,40.6,2016-02-24,23
-74.1,40.6,2022-08-14,9
-74.1,40.6,2023-02-08,9
-74.1,40.6,2013-11-22,13
-74.1,40.6,2018-02-27,16
-74.1,40.6,2012-07-15,14
-74.1,40.6,2012-10-12,23
-74.1,40.6,2020-12-03,7
-74.1,40.6,2015-11-29,5
-74.1,40.6,2021-08-24,12
-74.1,40.6,2021-07-27,5
-74.1,40.6,2022-09-29,4
-74.1,40.6,2014-02-16,11
-74.1,40.6,2022-06-01,14
-74.1,40.6,2014-08-18,9
-74.1,40.6,2020-02-11,9
-74.1,40.6,2014-06-12,19
-74.1,40.6,2021-05-25,10
-74.1,40.6,2019-03-13,14
-74.1,40.6,2023-09-10,5
-74.1,40.6,2021-12-13,7
-74.1,40.6,2012-09-04,20
-74.1,40.6,2019-06-22,12
-74.1,40.6,2019-06-10,9
-74.1,40.6,2023-10-15,12
-74.1,40.6,2022-11-19,6
-74.1,40.6,2014-03-08,13
-74.1,40.6,2018-01-20,15
-74.1,40.6,2013-08-22,20
-74.1,40.6,2013-05-25,6
-74.1,40.6,2023-12-08,11
-74.1,40.6,2021-05-21,11
-74.1,40.6,2017-01-24,13
-74.1,40.6,2019-06-24,9
-74.1,40.6,2019-01-16,18
-74.1,40.6,2019-06-03,12
-74.1,40.6,2019-06-17,7
-74.1,40.6,2022-11-26,8
-74.1,40.6,2019-12-26,10
-74.1,40.6,2022-01-18,11
-74.1,40.6,2023-09-11,10
-74.1,40.6,2020-08-26,5
-74.1,40.6,2019-04-17,10
-74.1,40.6,2017-04-12,21
-74.1,40.6,2022-07-01,10
-74.1,40.6,2014-05-04,8
-74.1,40.6,2014-01-14,12
-74.1,40.6,2021-05-30,7
-74.1,40.6,2021-04-24,7
-74.1,40.6,2019-06-26,8
-74.1,40.6,2020-07-20,2
-74.1,40.6,2012-12-30,8
-74.1,40.6,2019-04-15,6
-74.1,40.6,2015-01-03,7
-74.1,40.6,2024-05-12,9
-74.1,40.6,2024-03-31,2
-74.1,40.6,2020-09-17,9
-74.1,40.6,2021-03-16,5
-74.1,40.6,2024-01-25,5
-74.1,40.6,2022-10-10,8
-74.1,40.6,2014-05-28,7
-74.1,40.6,2019-04-13,9
-74.1,40.6,2016-04-06,2
-74.1,40.6,2023-08-24,4
-74.1,40.6,2020-07-06,9
-74.1,40.6,2024-02-24,7
-74.1,40.6,2024-03-24,5
-74.1,40.6,2018-02-14,17
-74.1,40.6,2022-03-27,5
-74.1,40.6,2023-02-09,3
-74.1,40.6,2024-05-23,8
-74.1,40.6,2019-07-03,12
-74.1,40.6,2022-11-13,5
-74.1,40.6,2021-02-25,7
-74.1,40.6,2021-03-04,9
-74.1,40.6,2020-02-13,7
-74.1,40.6,2017-05-29,12
-74.1,40.6,2022-04-01,12
-74.1,40.6,2023-01-16,8
-74.1,40.6,2019-01-28,24
-74.1,40.6,2022-02-05,12
-74.1,40.6,2024-09-07,9
-74.1,40.6,2020-10-05,5
-74.1,40.6,2019-02-23,11
-74.1,40.6,2016-03-18,9
-74.1,40.6,2019-06-14,10
-74.1,40.6,2021-03-10,7
-74.1,40.6,2016-03-30,7
-74.1,40.6,2013-05-12,10
-74.1,40.6,2020-03-23,6
-74.1,40.6,2023-05-04,9
-74.1,40.6,2014-07-26,7
-74.1,40.6,2016-02-10,13
-74.1,40.6,2019-01-20,13
-74.1,40.6,2023-06-22,6
-74.1,40.6,2015-03-01,16
-74.1,40.6,2014-08-20,17
-74.1,40.6,2017-05-04,20
-74.1,40.6,2022-01-16,8
-74.1,40.6,2022-04-05,5
-74.1,40.6,2019-12-25,2
-74.1,40.6,2014-11-14,19
-74.1,40.6,2014-11-27,9
-74.1,40.6,2018-03-31,15
-74.1,40.6,2013-11-15,15
-74.1,40.6,2023-07-10,8
-74.1,40.6,2017-03-30,24
-74.1,40.6,2023-10-02,8
-74.1,40.6,2023-05-25,6
-74.1,40.6,2015-07-06,11
-74.1,40.6,2016-06-10,21
-74.1,40.6,2024-01-22,9
-74.1,40.6,2013-08-14,12
-74.1,40.6,2014-06-11,15
-74.1,40.6,2012-11-28,26
-74.1,40.6,2020-02-03,10
-74.1,40.6,2020-10-16,11
-74.1,40.6,2023-06-01,9
-74.1,40.6,2013-07-14,11
-74.1,40.6,2015-07-04,6
-74.1,40.6,2015-10-12,9
-74.1,40.6,2020-05-17,5
-74.1,40.6,2020-03-04,5
-74.1,40.6,2015-09-14,13
-74.1,40.6,2020-07-02,12
-74.1,40.6,2020-08-08,7
-74.1,40.6,2024-04-11,13
-74.1,40.6,2022-04-15,10
-74.1,40.6,2017-03-15,26
-74.1,40.6,2021-02-21,8
-74.1,40.6,2021-08-18,7
-74.1,40.6,2017-09-05,13
-74.1,40.6,2024-06-05,8
-74.1,40.6,2023-05-26,9
-74.1,40.6,2019-04-21,5
-74.1,40.6,2022-04-17,6
-74.1,40.6,2023-07-29,6
-74.1,40.6,2015-05-26,17
-74.1,40.6,2024-07-30,10
-74.1,40.6,2014-08-17,8
-74.1,40.6,2023-11-07,12
-74.1,40.6,2021-07-04,6
-74.1,40.6,2014-02-10,12
-74.1,40.6,2018-09-20,18
-74.1,40.6,2020-03-20,6
-74.1,40.6,2023-08-31,6
-74.1,40.6,2022-06-14,6
-74.1,40.6,2017-12-28,23
-74.1,40.6,2021-09-13,9
-74.1,40.6,2021-10-07,11
-74.1,40.6,2014-11-22,17
-74.1,40.6,2015-12-18,12
-74.1,40.6,2023-03-31,7
-74.1,40.6,2020-10-31,6
-74.1,40.6,2022-10-02,3
-74.1,40.6,2023-01-13,9
-74.1,40.6,2020-10-12,11
-74.1,40.6,2014-01-03,16
-74.1,40.6,2024-12-03,4
-74.1,40.6,2014-10-16,12
-74.1,40.6,2020-06-03,4
-74.1,40.6,2024-04-02,7
-74.1,40.6,2016-02-14,4
-74.1,40.6,2024-05-20,13
-74.1,40.6,2017-06-06,21
-74.1,40.6,2014-07-18,9
-74.1,40.6,2021-01-03,5
-74.1,40.6,2020-09-19,6
-74.1,40.6,2024-10-21,7
-74.1,40.6,2017-04-05,16
-74.1,40.6,2014-05-10,7
-74.1,40.6,2018-03-10,18
-74.1,40.6,2013-11-07,17
-74.1,40.6,2021-12-12,6
-74.1,40.6,2021-12-06,11
-74.1,40.6,2015-08-04,15
-74.1,40.6,2024-01-10,5
-74.1,40.6,2014-03-11,13
-74.1,40.6,2019-10-28,8
-74.1,40.6,2023-03-18,5
-74.1,40.6,2023-03-12,6
-74.1,40.6,2018-12-12,19
-74.1,40.6,2019-03-17,10
-74.1,40.6,2017-12-10,13
-74.1,40.6,2020-10-23,12
-74.1,40.6,2023-08-04,7
-74.1,40.6,2016-09-02,18
-74.1,40.6,2021-10-23,7
-74.1,40.6,2019-08-15,4
-74.1,40.6,2018-10-14,12
-74.1,40.6,2019-02-15,12
-74.1,40.6,2024-01-03,8
-74.1,40.6,2024-01-29,6
-74.1,40.6,2022-04-18,9
-74.1,40.6,2023-01-25,8
-74.1,40.6,2022-12-13,13
-74.1,40.6,2015-04-12,9
-74.1,40.6,2024-11-30,3
-74.1,40.6,2017-01-30,18
-74.1,40.6,2014-11-18,16
-74.1,40.6,2020-11-29,6
-74.1,40.6,2012-10-04,27
-74.1,40.6,2014-12-14,4
-74.1,40.6,2020-06-04,5
-74.1,40.6,2024-04-03,6
-74.1,40.6,2021-07-19,11
-74.1,40.6,2016-04-07,3
-74.1,40.6,2023-08-05,8
-74.1,40.6,2021-11-29,6
-74.1,40.6,2019-12-07,7
-74.1,40.6,2018-09-04,31
-74.1,40.6,2019-09-30,7
-74.1,40.6,2022-08-26,6
-74.1,40.6,2019-05-04,6
-74.1,40.6,2016-11-12,7
-74.1,40.6,2016-03-31,7
-74.1,40.6,2022-09-06,8
-74.1,40.6,2024-02-28,7
-74.1,40.6,2015-03-06,31
-74.1,40.6,2015-08-29,19
-74.1,40.6,2020-08-05,6
-74.1,40.6,2023-11-27,9
-74.1,40.6,2023-04-17,7
-74.1,40.6,2022-02-23,4
-74.1,40.6,2020-01-08,5
-74.1,40.6,2016-03-09,14
-74.1,40.6,2017-04-18,13
-74.1,40.6,2020-07-27,6
-74.1,40.6,2014-04-16,14
-74.1,40.6,2014-03-25,11
-74.1,40.6,2024-07-11,5
-74.1,40.6,2014-01-01,14
-74.1,40.6,2024-09-10,12
-74.1,40.6,2020-05-14,5
-74.1,40.6,2022-05-31,8
-74.1,40.6,2015-05-30,16
-74.1,40.6,2012-10-30,8
-74.1,40.6,2017-01-16,11
-74.1,40.6,2023-11-06,6
-74.1,40.6,2024-10-18,9
-74.1,40.6,2021-05-14,8
-74.1,40.6,2024-11-15,7
-74.1,40.6,2020-01-02,9
-74.1,40.6,2023-10-05,9
-74.1,40.6,2022-07-02,2
-74.1,40.6,2012-07-01,13
-74.1,40.6,2024-11-26,11
-74.1,40.6,2016-05-15,11
-74.1,40.6,2024-03-06,11
-74.1,40.6,2012-10-06,15
-74.1,40.6,2014-03-12,8
-74.1,40.6,2020-02-20,7
-74.1,40.6,2015-10-22,17
-74.1,40.6,2020-06-21,7
-74.1,40.6,2020-11-05,16
-74.1,40.6,2023-05-03,8
-74.1,40.6,2020-05-02,3
-74.1,40.6,2013-11-23,12
-74.1,40.6,2017-06-11,17
-74.1,40.6,2020-12-10,7
-74.1,40.6,2014-05-17,12
-74.1,40.6,2018-07-03,17
-74.1,40.6,2019-05-20,11
-74.1,40.6,2020-07-26,6
-74.1,40.6,2017-03-20,24
-74.1,40.6,2022-10-05,6
-74.1,40.6,2013-08-12,7
-74.1,40.6,2020-01-28,6
-74.1,40.6,2021-01-02,6
-74.1,40.6,2020-08-27,10
-74.1,40.6,2022-01-08,7
-74.1,40.6,2021-01-09,11
-74.1,40.6,2021-02-27,6
-74.1,40.6,2013-09-19,11
-74.1,40.6,2018-11-11,15
-74.1,40.6,2014-03-04,9
-74.1,40.6,2015-02-28,11
-74.1,40.6,2013-06-27,16
-74.1,40.6,2015-03-15,5
-74.1,40.6,2019-10-11,7
-74.1,40.6,2020-08-13,8
-74.1,40.6,2019-03-24,4
-74.1,40.6,2021-03-06,6
-74.1,40.6,2020-07-07,9
-74.1,40.6,2018-03-27,19
-74.1,40.6,2020-07-21,5
-74.1,40.6,2020-06-20,6
-74.1,40.6,2015-03-18,7
-74.1,40.6,2023-04-26,9
-74.1,40.6,2022-02-28,10
-74.1,40.6,2022-04-23,5
-74.1,40.6,2022-04-24,5
-74.1,40.6,2024-10-27,9
-74.1,40.6,2015-04-09,11
-74.1,40.6,2021-12-20,13
-74.1,40.6,2021-01-12,5
-74.1,40.6,2019-04-20,10
-74.1,40.6,2017-02-12,16
-74.1,40.6,2022-06-05,8
-74.1,40.6,2016-12-17,17
-74.1,40.6,2022-06-19,8
-74.1,40.6,2023-04-28,6
-74.1,40.6,2021-03-29,11
-74.1,40.6,2024-10-15,9
-74.1,40.6,2020-09-27,7
-74.1,40.6,2020-05-25,7
-74.1,40.6,2016-09-18,15
-74.1,40.6,2022-01-27,8
-74.1,40.6,2023-02-26,6
-74.1,40.6,2021-01-07,6
-74.1,40.6,2022-04-09,3
-74.1,40.6,2024-07-27,2
-74.1,40.6,2024-03-04,7
-74.1,40.6,2020-06-30,6
-74.1,40.6,2015-06-10,18
-74.1,40.6,2013-01-06,16
-74.1,40.6,2016-04-01,11
-74.1,40.6,2020-12-04,3
-74.1,40.6,2020-04-18,2
-74.1,40.6,2020-10-19,3
-74.1,40.6,2022-06-24,15
-74.1,40.6,2015-11-21,18
-74.1,40.6,2024-06-13,7
-74.1,40.6,2019-03-27,9
-74.1,40.6,2023-10-24,11
-74.1,40.6,2024-11-19,7
-74.1,40.6,2024-03-16,8
-74.1,40.6,2020-05-01,5
-74.1,40.6,2014-05-08,18
-74.1,40.6,2021-03-23,5
-74.1,40.6,2015-05-02,15
-74.1,40.6,2020-06-15,8
-74.1,40.6,2015-02-04,7
-74.1,40.6,2015-03-20,10
-74.1,40.6,2022-12-03,7
-74.1,40.6,2024-02-25,4
-74.1,40.6,2017-12-25,7
-74.1,40.6,2019-04-05,4
-74.1,40.6,2014-12-28,9
-74.1,40.6,2021-06-28,10
-74.1,40.6,2021-07-05,14
-74.1,40.6,2015-03-25,10
-74.1,40.6,2015-06-13,6
-74.1,40.6,2019-05-28,7
-74.1,40.6,2023-12-20,13
-74.1,40.6,2023-11-11,6
